	id_relation	lautre_noeud	type_relation	poids_relation	sens_relation
4633	354694038	Michael Venus	13	9e-06	sortante
4634	354694039	Rameez Junaid	13	9e-06	sortante
4635	354694040	Divij Sharan	13	9e-06	sortante
4636	354694041	Purav Raja	13	9e-06	sortante
4637	354694042	Sonchat Ratiwatana	13	9e-06	sortante
4638	354694043	Sanchai Ratiwatana	13	9e-06	sortante
4639	354694044	Evgeny Donskoy	13	9e-06	sortante
4640	354694045	Martin Fischer	13	9e-06	sortante
4641	354694046	Treat Conrad Huey	13	9e-06	sortante
4642	354694047	Adil Shamasdin	13	9e-06	sortante
4643	354694048	Rik De Voest	13	9e-06	sortante
4644	354694049	Bruno Soares	13	9e-06	sortante
4645	354694050	Jamie Robert Murray	13	9e-06	sortante
4646	354694051	Eric Butorac	13	9e-06	sortante
4647	354694052	Igor Kunitsyn	13	9e-06	sortante
4648	354694053	Jonathan Erlich	13	9e-06	sortante
4649	354694054	Jeff Coetzee	13	9e-06	sortante
4650	354694055	Mark Merklein	13	9e-06	sortante
4651	354694056	Brent Haygarth	13	9e-06	sortante
4652	354694057	Marius Barnard	13	9e-06	sortante
4653	354694058	Chris Wilkinson	13	9e-06	sortante
4654	354694059	Mark Petchey	13	9e-06	sortante
4655	354694060	Murphy Jensen	13	9e-06	sortante
4656	354694061	Luis Lobo	13	9e-06	sortante
4657	354694062	Luke Jensen	13	9e-06	sortante
4658	354694063	Christo van Rensburg	13	9e-06	sortante
4659	354694064	Pablo Cuevas	13	9e-06	sortante
4660	354694065	Denis Olegovitch Istomin	13	9e-06	sortante
4661	354694066	Samuel Groth	13	9e-06	sortante
4662	354694067	Ruben Bemelmans	13	9e-06	sortante
4663	354694068	Steve Johnson	13	9e-06	sortante
4664	354694069	Marcelo Andrés Ríos Mayorga	13	9e-06	sortante
4665	354694070	Luiz Mattar	13	9e-06	sortante
4666	354694071	Marcos Ondruska	13	9e-06	sortante
4667	354694072	Thomas Johansson	13	9e-06	sortante
4668	354694073	Stefano Pescosolido	13	9e-06	sortante
4669	354694074	Mikael Pernfors	13	9e-06	sortante
4670	354694075	Brad Gilbert	13	9e-06	sortante
4671	354694076	Mike De Palmer	13	9e-06	sortante
4672	354694077	Álvaro Fillol Durán	13	9e-06	sortante
4673	354694078	hiro	13	9e-06	sortante
4674	354694079	Édith Cochrane	13	9e-06	sortante
4675	354694080	taeco	13	9e-06	sortante
4676	354694081	Álvaro Uribe Vélez	13	9e-06	sortante
4677	354694082	Éric Lefebvre	13	9e-06	sortante
4678	354694083	Émilien Pelletier	13	9e-06	sortante
4679	354694084	Étienne-Alexis Boucher	13	9e-06	sortante
4680	354694085	Éric Caire	13	9e-06	sortante
4681	354694086	m.c.A·T	13	9e-06	sortante
4682	354694087	m.c.A.T	13	9e-06	sortante
4683	354694088	Åsa Svensson	13	9e-06	sortante
4684	354694089	Ágnes Szávay	13	9e-06	sortante
4685	354694090	lignée du rosaire d'or	13	9e-06	sortante
4686	354694091	cardinal Mercier	13	9e-06	sortante
4687	354694092	von Hardenberg	13	9e-06	sortante
4688	354694093	Éric Palazzo	13	9e-06	sortante
4689	354694094	Émile Durand	13	9e-06	sortante
4690	354694095	Éric Normandin	13	9e-06	sortante
4691	354694096	Élise Bertrand	13	9e-06	sortante
4692	354694097	beatmaker	13	9e-06	sortante
4693	354694098	Édouard de Warren	13	9e-06	sortante
4694	354694099	Éric Bouad	13	9e-06	sortante
4695	354694100	cartoonist	13	9e-06	sortante
4696	354694101	comic strip creator	13	9e-06	sortante
4697	354694102	le Guichardin	13	9e-06	sortante
4698	354694103	Émile Lisbonne	13	9e-06	sortante
4699	354694104	Émile Jean Morinaud	13	9e-06	sortante
4700	354694105	Étienne Charlot	13	9e-06	sortante
4701	354694106	Étienne Riché	13	9e-06	sortante
4702	354694107	Benjamin Diamond	13	9e-06	sortante
4703	354694108	singjay	13	9e-06	sortante
4704	354694109	Élena Paparízou	13	9e-06	sortante
4705	354694110	Michael Theoklitos	13	9e-06	sortante
4706	354694111	David Edson Tayorault	13	9e-06	sortante
4707	354694112	Jim Rodford	13	9e-06	sortante
4708	354694113	Hugh Grundy	13	9e-06	sortante
4709	354694114	Rod Argent	13	9e-06	sortante
4710	354694115	Colin Blunstone	13	9e-06	sortante
4711	354694116	Steve Rodford	13	9e-06	sortante
4712	354694117	Tom Toomey	13	9e-06	sortante
4713	354694118	Ian Gibbons	13	9e-06	sortante
4714	354694119	Norman Petty	13	9e-06	sortante
4715	354694120	Tito Puente	13	9e-06	sortante
4716	354694121	Rahzel M. Brown	13	9e-06	sortante
4717	354694122	Serge Quisquater	13	9e-06	sortante
4718	354694123	Dave Benton	13	9e-06	sortante
4719	354694124	Paul Harrington	13	9e-06	sortante
4720	354694125	Alexandre Marie Toniet	13	9e-06	sortante
4721	354694126	Lucien Jaquelux	13	9e-06	sortante
4722	354694127	George Stubbs	13	9e-06	sortante
4723	354694128	François-Louis Gounod	13	9e-06	sortante
4724	354694129	Constantin Egorovitch Makovski	13	9e-06	sortante
4725	354694130	Alexandre Vladimirovitch Makovski	13	9e-06	sortante
4726	354694131	Franz Karl Eduard Gebhardt	13	9e-06	sortante
4727	354694132	Eduard von Gebhardt	13	9e-06	sortante
4728	354694133	Tamara de Lempicka	13	9e-06	sortante
4729	354694134	Maria Górska	13	9e-06	sortante
4730	354694135	Henry Salt	13	9e-06	sortante
4731	354694136	Achille Joseph Étienne Valois	13	9e-06	sortante
4732	354694137	Herbert Ward	13	9e-06	sortante
4733	354694138	Georges Edmond Ardouin	13	9e-06	sortante
4734	354694139	Gerhard Marcks	13	9e-06	sortante
4735	354694140	Charles Victor Peter	13	9e-06	sortante
4736	354694141	Gérard-Léonard Hérard	13	9e-06	sortante
4737	354694142	Niklaus Weckmann	13	9e-06	sortante
4738	354694143	Jesse Garon	13	9e-06	sortante
4739	354694144	Mauri Antero Numminen	13	9e-06	sortante
4740	354694145	Robert Del Naja	13	9e-06	sortante
4741	354694146	Bernard Ballet	13	9e-06	sortante
4742	354694147	Frank Richardson	13	9e-06	sortante
4743	354694148	Marcel Raymond Bussières	13	9e-06	sortante
4744	354694149	Gerhard Max Richard Bienert	13	9e-06	sortante
4745	354694150	Jean-Claude Bouillon	13	9e-06	sortante
4746	354694151	Jean Champion	13	9e-06	sortante
4747	354694152	Jean Bolo	13	9e-06	sortante
4748	354694153	Charles Lamy	13	9e-06	sortante
4749	354694154	George Cadogan Gardner McKay	13	9e-06	sortante
4750	354694155	Friedrich Gnass	13	9e-06	sortante
4751	354694156	Adolf Fischer	13	9e-06	sortante
4752	354694157	Gustav Püttjer	13	9e-06	sortante
4753	354694158	Alexander Granach	13	9e-06	sortante
4754	354694159	Philippe Mory	13	9e-06	sortante
4755	354694160	Fritz Kampers	13	9e-06	sortante
4756	354694161	Andrews Engelmann	13	9e-06	sortante
4757	354694162	Fritz Rasp	13	9e-06	sortante
4758	354694163	Jean Aquistapace	13	9e-06	sortante
4759	354694164	Léon Belières	13	9e-06	sortante
4760	354694165	Raymond Cordy	13	9e-06	sortante
4761	354694166	Victor Raymond Cordioux	13	9e-06	sortante
4762	354694167	Frédéric Duvallès	13	9e-06	sortante
4763	354694168	René Sarvil	13	9e-06	sortante
4764	354694169	Signoret	13	9e-06	sortante
4765	354694170	Gabriel Signoret	13	9e-06	sortante
4766	354694171	Gabriel Augustin Marius Signoret	13	9e-06	sortante
4767	354694172	Marcel Vallée	13	9e-06	sortante
4768	354694173	Henry Roussel	13	9e-06	sortante
4769	354694174	Constant Rémy	13	9e-06	sortante
4770	354694175	André de Mello Tavares de Mattos	13	9e-06	sortante
4771	354694176	André Mattos	13	9e-06	sortante
4772	354694177	Nicolas Amato	13	9e-06	sortante
4773	354694178	Ernest Charles Sechez	13	9e-06	sortante
4774	354694179	Edy Debray	13	9e-06	sortante
4775	354694180	Jim Gérald	13	9e-06	sortante
4776	354694181	Clément Bairam	13	9e-06	sortante
4777	354694182	Henri Coutet	13	9e-06	sortante
4778	354694183	Lucien Callamand	13	9e-06	sortante
4779	354694184	Jean-François Martial	13	9e-06	sortante
4780	354694185	Julian Lafaye	13	9e-06	sortante
4781	354694186	John Carroll	13	9e-06	sortante
4782	354694187	Elliott Dexter	13	9e-06	sortante
4783	354694188	Richard Garrick	13	9e-06	sortante
4784	354694189	Richard Thomas O'Brien	13	9e-06	sortante
4785	354694190	Otis Skinner	13	9e-06	sortante
4786	354694191	Alexander Held	13	9e-06	sortante
4787	354694192	Bernard Bloch	13	9e-06	sortante
4788	354694193	Fritz Kortner	13	9e-06	sortante
4789	354694194	Ernst Waldow	13	9e-06	sortante
4790	354694195	Harry Cleven	13	9e-06	sortante
4791	354694196	Frank Elliott	13	9e-06	sortante
4792	354694197	George Robinson	13	9e-06	sortante
4793	354694198	George H. Robinson	13	9e-06	sortante
4794	354694199	Erick Deshors	13	9e-06	sortante
4795	354694200	Worster Van Eps	13	9e-06	sortante
4796	354694201	Willard Parker	13	9e-06	sortante
4797	354694202	Peter Hudson	13	9e-06	sortante
4798	354694203	David Lowe	13	9e-06	sortante
4799	354694204	Michel Bompoil	13	9e-06	sortante
4800	354694205	Clément Roussier	13	9e-06	sortante
4801	354694206	Ullrich Haupt Sr	13	9e-06	sortante
4802	354694207	Noble Mark Johnson	13	9e-06	sortante
4803	354694208	Noble Johnson	13	9e-06	sortante
4804	354694209	Jean-Marie Pallardy	13	9e-06	sortante
4805	354694210	Bastien Bourlé	13	9e-06	sortante
4806	354694211	Victor Janson	13	9e-06	sortante
4807	354694212	Viktor Janson	13	9e-06	sortante
4808	354694213	Chautard	13	9e-06	sortante
4809	354694214	Charles Willis Lane	13	9e-06	sortante
4810	354694215	Percy Reginald Lawrence-Grant	13	9e-06	sortante
4811	354694216	Lawrence Grant	13	9e-06	sortante
4812	354694217	Ned Sparks	13	9e-06	sortante
4813	354694218	Willy Prager	13	9e-06	sortante
4814	354694219	Jakob Karl Heinrich Wilhelm Tiedtke	13	9e-06	sortante
4815	354694220	Charles Arnt	13	9e-06	sortante
4816	354694221	Hans Conried	13	9e-06	sortante
4817	354694222	Pierre Zimmer	13	9e-06	sortante
4818	354694223	Andrzej Kostenko	13	9e-06	sortante
4819	354694224	Roderick la Rocque de la Rour	13	9e-06	sortante
4820	354694225	Rod La Rocque	13	9e-06	sortante
4821	354694226	Rupert Friend	13	9e-06	sortante
4822	354694227	Nonso Anozie	13	9e-06	sortante
4823	354694228	Jean-Michel Martial	13	9e-06	sortante
4824	354694229	Owen Teale	13	9e-06	sortante
4825	354694230	Robert Pugh	13	9e-06	sortante
4826	354694231	Serge Lipszyc	13	9e-06	sortante
4827	354694232	François Beukelaers	13	9e-06	sortante
4828	354694233	François Berland	13	9e-06	sortante
4829	354694234	Yvan Govaerts	13	9e-06	sortante
4830	354694235	Yvan Govar	13	9e-06	sortante
4831	354694236	Ivan Govar	13	9e-06	sortante
4832	354694237	Charles Belmont	13	9e-06	sortante
4833	368235096	Castor d'Europe	13	9e-06	sortante
4834	368235097	poisson en chocolat	13	9e-06	sortante
4835	368235099	::&gt;66:4455&gt;24:119162	13	9e-06	sortante
4836	368235100	::&gt;66:4455&gt;24:14490498	13	9e-06	sortante
4837	368235101	::&gt;66:4455&gt;24:14490501	13	9e-06	sortante
4838	368463500	petits oiseaux	13	9e-06	sortante
4839	368464521	::&gt;66:4455&gt;24:68979	13	9e-06	sortante
4840	368464522	::&gt;66:4455&gt;24:14491269	13	9e-06	sortante
4841	368464523	::&gt;66:73893&gt;24:92304	13	9e-06	sortante
4842	368464524	::&gt;66:73893&gt;24:14400667	13	9e-06	sortante
4843	369718584	calopsitte élégante	13	9e-06	sortante
4844	369718621	coryllis de Camiguin	13	9e-06	sortante
4845	369718638	perruche de Norfolk	13	9e-06	sortante
4846	369718659	flamant des caraïbes	13	9e-06	sortante
4847	369718673	perruche de Nouvelle-Calédonie	13	9e-06	sortante
4848	369718680	grèbe oreillard	13	9e-06	sortante
4849	369718695	grèbe cornu	13	9e-06	sortante
4850	369718715	pipit des prés	13	9e-06	sortante
4851	369718734	grand-duc d'europe	13	9e-06	sortante
4852	369718756	labbe de mccormick	13	9e-06	sortante
4853	369718763	lièvre de patagonie	13	9e-06	sortante
4854	369718784	Frappeur de pierre du Malawi	13	9e-06	sortante
4855	369718793	otaria flavescens	13	9e-06	sortante
4856	369718823	carcharhinus brachyurus	13	9e-06	sortante
4857	369718835	haliaeetus albicilla	13	9e-06	sortante
4858	369718860	phalaenoptilus nuttallii	13	9e-06	sortante
4859	369718874	jack russell	13	9e-06	sortante
4860	369718884	sphyrna lewini	13	9e-06	sortante
4861	369718903	bingley terrier	13	9e-06	sortante
4862	369718909	working terrier	13	9e-06	sortante
4863	369718914	scyliorhinus retifer	13	9e-06	sortante
4864	369718930	akita ken	13	9e-06	sortante
4865	369718938	schnauzer miniature	13	9e-06	sortante
4866	369718956	sitta pygmaea	13	9e-06	sortante
4867	369718971	sarcogyps calvus	13	9e-06	sortante
4868	369718981	eretmochelys imbricata	13	9e-06	sortante
4869	369718994	cinnyricinclus leucogaster	13	9e-06	sortante
4870	369719005	holacanthus bermudensis	13	9e-06	sortante
4871	369719030	scomber japonicus	13	9e-06	sortante
4872	369719044	chat pêcheur	13	9e-06	sortante
4873	369719049	alopias superciliosus	13	9e-06	sortante
4874	369719064	castor commun	13	9e-06	sortante
4875	369719075	castor d'Eurasie	13	9e-06	sortante
4876	369719091	estrilda troglodytes	13	9e-06	sortante
4877	369719110	gazelle de grant	13	9e-06	sortante
4878	369719127	athene noctua	13	9e-06	sortante
4879	369719149	viverricula indica	13	9e-06	sortante
4880	369719164	bungarus fasciatus	13	9e-06	sortante
4881	369719172	diphyllobothrium latum	13	9e-06	sortante
4882	369719186	numida meleagris	13	9e-06	sortante
4883	369719207	surnia ulula	13	9e-06	sortante
4884	369719223	tichodroma muraria	13	9e-06	sortante
4885	369719234	vaza noir	13	9e-06	sortante
4886	369719251	picus viridis	13	9e-06	sortante
4887	369719277	polemaetus bellicosus	13	9e-06	sortante
4888	369719295	grand vaza	13	9e-06	sortante
4889	369719323	lampris guttatus	13	9e-06	sortante
4890	369719353	loxodonta africana	13	9e-06	sortante
4891	369719396	bothrops atrox	13	9e-06	sortante
4892	369719435	cochliomyia hominivorax	13	9e-06	sortante
4893	369719441	cordylobia anthropophaga	13	9e-06	sortante
4894	369719457	ctenocephalides felis	13	9e-06	sortante
4895	369719465	dermatophagoides farinae	13	9e-06	sortante
4896	369719494	fasciolopsis buski	13	9e-06	sortante
4897	369719527	linguatula serrata	13	9e-06	sortante
4898	369719542	moniliformis moniliformis	13	9e-06	sortante
4899	369719571	oestrus ovis	13	9e-06	sortante
4900	369719609	rhodnius prolixus	13	9e-06	sortante
4901	369719654	trichodectes canis	13	9e-06	sortante
4902	369719722	ctenocephalides canis	13	9e-06	sortante
4903	369719787	charadrius pecuarius	13	9e-06	sortante
4904	369719799	tupinambis teguixin	13	9e-06	sortante
4905	369719815	grand damier	13	9e-06	sortante
4906	369719829	bécune européenne	13	9e-06	sortante
4907	369719837	double oméga	13	9e-06	sortante
4908	369719845	dalatias licha	13	9e-06	sortante
4909	369719861	damier des marais	13	9e-06	sortante
4910	369719881	grand sélésier	13	9e-06	sortante
4911	369719895	chlamydoselachus anguineus	13	9e-06	sortante
4912	369719910	scaphirhynchus platorynchus	13	9e-06	sortante
4913	369719916	cuivré de la verge-d'or	13	9e-06	sortante
4914	369719924	king Charles spaniel	13	9e-06	sortante
4915	369719952	terrier du yorkshire	13	9e-06	sortante
4916	369719975	mouflon de dall	13	9e-06	sortante
4917	369720001	Chapeau de Gendarme	13	9e-06	sortante
4918	369720019	épagneul cavalier king charles	13	9e-06	sortante
4919	369720036	brochet du nord	13	9e-06	sortante
4920	369720043	Serpent de Métal	13	9e-06	sortante
4921	369720054	homme de neanderthal	13	9e-06	sortante
4922	369720078	terrier de sealyham	13	9e-06	sortante
4923	369720104	cavalier king Charles spaniel	13	9e-06	sortante
4924	369720124	terrier lakeland	13	9e-06	sortante
4925	369720135	épagneul du sussex	13	9e-06	sortante
4926	369720147	chat du bengale	13	9e-06	sortante
4927	369720160	Serpent de Terre	13	9e-06	sortante
4928	369720175	palée du léman	13	9e-06	sortante
4929	369720197	chat de bombay	13	9e-06	sortante
4930	369720208	Serpent de Bois	13	9e-06	sortante
4931	369720223	congre des baléares	13	9e-06	sortante
4932	369720235	Cheval de Terre	13	9e-06	sortante
4933	369720268	leontopithecus rosalia	13	9e-06	sortante
4934	369720288	junco hyemalis	13	9e-06	sortante
4935	369720308	turnix d'andalousie	13	9e-06	sortante
4936	369720323	turnix d'Andalousie	13	9e-06	sortante
4937	369720332	mugil cephalus	13	9e-06	sortante
4938	369720350	morone americana	13	9e-06	sortante
4939	369720362	chrysolophus amherstiae	13	9e-06	sortante
4940	369720371	ovis dalli	13	9e-06	sortante
4941	369720383	canis mesomelas	13	9e-06	sortante
4942	369720417	kobus leche	13	9e-06	sortante
4943	369720426	centroscymnus coelolepis	13	9e-06	sortante
4944	369720433	panthera leo	13	9e-06	sortante
4945	369720449	antilope d'amérique	13	9e-06	sortante
4946	369720467	makaira nigricans	13	9e-06	sortante
4947	369720480	dasyprocta punctata	13	9e-06	sortante
4948	369720491	ensifera ensifera	13	9e-06	sortante
4949	369720510	Saint Paulin	13	9e-06	sortante
4950	369720514	lérot commun	13	9e-06	sortante
4951	369720528	anguille d'europe	13	9e-06	sortante
4952	369720543	anguille d'amérique	13	9e-06	sortante
4953	369720559	gasterosteus aculeatus	13	9e-06	sortante
4954	369720576	anguille d'australie	13	9e-06	sortante
4955	369720582	clarias batrachus	13	9e-06	sortante
4956	369720595	Dauphin rose de l'Amazone	13	9e-06	sortante
4957	369720617	monodon monoceros	13	9e-06	sortante
4958	369720637	arctogalidia trivirgata	13	9e-06	sortante
4959	369720661	echeneis naucrates	13	9e-06	sortante
4960	369720670	bombyx de Millière	13	9e-06	sortante
4961	369720678	Macaque de Barbarie	13	9e-06	sortante
4962	369720696	oncorhynchus tshawytscha	13	9e-06	sortante
4963	369720719	lemmus lemmus	13	9e-06	sortante
4964	369720729	bufo marinus	13	9e-06	sortante
4965	369720739	chien d'ours de carélie	13	9e-06	sortante
4966	369720751	nandinia binotata	13	9e-06	sortante
4967	369720758	python regius	13	9e-06	sortante
4968	369720789	anguis fragilis	13	9e-06	sortante
4969	369720800	dicerorhinus sumatrensis	13	9e-06	sortante
4970	369720810	argus vert	13	9e-06	sortante
4971	369720822	argynne dictynne	13	9e-06	sortante
4972	369720827	somniosus microcephalus	13	9e-06	sortante
4973	369720840	lévrier khortaï	13	9e-06	sortante
4974	369720862	tortue des marais	13	9e-06	sortante
4975	369720878	monomorium pharaonis	13	9e-06	sortante
4976	369720891	Évêque de Parme	13	9e-06	sortante
4977	369720897	ténia nain	13	9e-06	sortante
4978	369720907	varan du nil	13	9e-06	sortante
4979	369720920	poyane d'Afrique centrale	13	9e-06	sortante
4980	369720944	tangara des buissons	13	9e-06	sortante
4981	369720960	chlorospin des buissons	13	9e-06	sortante
4982	369720977	conopophage à ventre noir	13	9e-06	sortante
4983	369720998	petite queue fourchue	13	9e-06	sortante
4984	369721008	pholque phalangide	13	9e-06	sortante
4985	369721026	choucador d'Abbott	13	9e-06	sortante
4986	369721036	rat-taupe africain	13	9e-06	sortante
4987	369721060	tadorne du Cap	13	9e-06	sortante
4988	369721076	busard des marais	13	9e-06	sortante
4989	369721090	hérissons de mer	13	9e-06	sortante
4990	369721112	zonotrichia albicollis	13	9e-06	sortante
4991	369721129	perche dorée	13	9e-06	sortante
4992	369721147	chevreuil d'Asie	13	9e-06	sortante
4993	369721165	inie de Geoffroy	13	9e-06	sortante
4994	369721176	torpille panthère	13	9e-06	sortante
4995	369721186	grimpereau familier	13	9e-06	sortante
4996	369721204	ange de mer africain	13	9e-06	sortante
4997	369721218	nuit de cristal	13	9e-06	sortante
4998	369721227	Évêque de Nantes	13	9e-06	sortante
4999	369721237	pintade de numidie	13	9e-06	sortante
5000	369721269	grand capricorne	13	9e-06	sortante
5001	369721283	Saint Luc	13	9e-06	sortante
5002	369721300	argiope fasciée	13	9e-06	sortante
5003	369721308	argiope rayée	13	9e-06	sortante
5004	369721350	apron du rhône	13	9e-06	sortante
5005	369721366	lynx gris	13	9e-06	sortante
5006	369721376	marigane noire	13	9e-06	sortante
5007	369721396	piéride de la moutarde	13	9e-06	sortante
5008	369721407	piéride du lotier	13	9e-06	sortante
5009	369721409	Lakeland Terrier	13	9e-06	sortante
5010	369721461	alouette du Dekkan	13	9e-06	sortante
5011	369721475	cisticole des papyrus	13	9e-06	sortante
5012	369721493	crossoptilon crossoptilon	13	9e-06	sortante
5013	369721512	jacana d'Afrique	13	9e-06	sortante
5014	369721526	bernache des Andes	13	9e-06	sortante
5015	369721548	perruche à ailes bleues	13	9e-06	sortante
5016	369721570	psittacule lunulé	13	9e-06	sortante
5017	369876380	Saint Ambroise	13	9e-06	sortante
5018	369876381	Duc d'Enghien	13	9e-06	sortante
5019	80317926	masare	13	1e-05	sortante
5020	80317927	masarides	13	1e-05	sortante
5021	80317928	méloé	13	1e-05	sortante
5022	80317929	mélolonthe	13	1e-05	sortante
5023	80317930	méloïdes	13	1e-05	sortante
5024	80317931	mérope	13	1e-05	sortante
5025	80317933	mirabande	13	1e-05	sortante
5026	80317934	mordelle	13	1e-05	sortante
5027	80317935	morpion	13	1e-05	sortante
5028	80317936	mouche de pierre	13	1e-05	sortante
5029	80317937	mulion	13	1e-05	sortante
5030	80317938	myrméléon	13	1e-05	sortante
5031	80317939	myrtil	13	1e-05	sortante
5032	80317941	négril	13	1e-05	sortante
5033	80317942	nitèle	13	1e-05	sortante
5034	80317943	noirot	13	1e-05	sortante
5035	80317944	scarabéide	13	1e-05	sortante
5036	80317945	sésamie	13	1e-05	sortante
5037	80317946	kvor	13	1e-05	sortante
5038	80317947	lucanidé	13	1e-05	sortante
5039	80317948	bardane	13	1e-05	sortante
5040	80317949	blattoptère	13	1e-05	sortante
5041	80317950	brassicaire	13	1e-05	sortante
5042	80317951	buprestidés	13	1e-05	sortante
5043	80317952	lasiocampe du peuplier	13	1e-05	sortante
5044	80317953	leste	13	1e-05	sortante
5045	80317954	libellule émeraude	13	1e-05	sortante
5046	80317955	scorpionne	13	1e-05	sortante
5047	80317956	beauvotte	13	1e-05	sortante
5048	80317957	becmare	13	1e-05	sortante
5049	80317959	bête d'orage	13	1e-05	sortante
5050	80317960	écalot	13	1e-05	sortante
5051	80317961	stride	13	1e-05	sortante
5052	80317963	babotte	13	1e-05	sortante
5053	80317964	hylée	13	1e-05	sortante
5054	80317965	lasiocampe de l'euphorbe	13	1e-05	sortante
5055	80317966	libette	13	1e-05	sortante
5056	80317967	limonera	13	1e-05	sortante
5057	80317968	salde	13	1e-05	sortante
5058	80317969	sophie	13	1e-05	sortante
5059	80317970	diabase	13	1e-05	sortante
5060	80317971	diachrome	13	1e-05	sortante
5061	80317972	barbarotte	13	1e-05	sortante
5062	80317973	bête d'août	13	1e-05	sortante
5063	80317974	bibache	13	1e-05	sortante
5064	80317976	abeille tapissière	13	1e-05	sortante
5065	80317977	alambic	13	1e-05	sortante
5066	80317978	anthérophage	13	1e-05	sortante
5067	80317980	élaphre	13	1e-05	sortante
5068	80317981	lente	13	1e-05	sortante
5069	80317982	lève-cul	13	1e-05	sortante
5070	80317983	loricère	13	1e-05	sortante
5071	80317984	lycène Icare	13	1e-05	sortante
5072	80317985	lycénidé	13	1e-05	sortante
5073	80317986	démère	13	1e-05	sortante
5074	80317987	dipode	13	1e-05	sortante
5075	80317988	scarite	13	1e-05	sortante
5076	80317990	stigme	13	1e-05	sortante
5077	80317991	stomide	13	1e-05	sortante
5078	80317992	stratiome	13	1e-05	sortante
5079	80317993	sylvie	13	1e-05	sortante
5080	80317994	dectique	13	1e-05	sortante
5081	80317995	desmodère	13	1e-05	sortante
5082	80317997	dorothée	13	1e-05	sortante
5083	80317998	aleurode du tabac	13	1e-05	sortante
5084	80317999	anthidie	13	1e-05	sortante
5085	80318001	odalisque	13	1e-05	sortante
5086	80318002	orgyie	13	1e-05	sortante
5087	80318003	osmie	13	1e-05	sortante
5088	80318004	dasypode	13	1e-05	sortante
5089	80318006	doryle	13	1e-05	sortante
5090	80318007	abeille commune	13	1e-05	sortante
5091	80318008	abeille d'eau	13	1e-05	sortante
5092	80318009	aleurode des serres	13	1e-05	sortante
5093	80318010	anthonome	13	1e-05	sortante
5094	80318013	obisie	13	1e-05	sortante
5095	80318014	orthognathe	13	1e-05	sortante
5096	80318015	dorcus	13	1e-05	sortante
5097	80318016	haustellé	13	1e-05	sortante
5098	80318017	decticelle	13	1e-05	sortante
5099	80318018	dexiaires	13	1e-05	sortante
5100	80318019	diaspide	13	1e-05	sortante
5101	80318020	hémérobes	13	1e-05	sortante
5102	80318021	hexodon	13	1e-05	sortante
5103	80318022	hydromètre	13	1e-05	sortante
5104	80318023	abeille des sables	13	1e-05	sortante
5105	80318024	abeille mellifique	13	1e-05	sortante
5106	80318025	æschne	13	1e-05	sortante
5107	80318027	annulaire	13	1e-05	sortante
5108	80318028	apoïdes	13	1e-05	sortante
5109	80318029	carpomyze	13	1e-05	sortante
5110	80318030	Acridiens	13	1e-05	sortante
5111	80318031	haliple	13	1e-05	sortante
5112	80318032	calandre	13	1e-05	sortante
5113	80318033	callichrome	13	1e-05	sortante
5114	80318034	cératine	13	1e-05	sortante
5115	80318035	harpale	13	1e-05	sortante
5116	80318036	Hétérochèles	13	1e-05	sortante
5117	80318037	hurebec	13	1e-05	sortante
5118	80318039	hologastre	13	1e-05	sortante
5119	80318042	cébrion	13	1e-05	sortante
5120	80318043	cantarelle	13	1e-05	sortante
5121	80318044	calathe	13	1e-05	sortante
5122	80318045	céramie	13	1e-05	sortante
5123	80318166	gélasine	13	1e-05	sortante
5124	80318167	gliron	13	1e-05	sortante
5125	80318168	glossiphonie	13	1e-05	sortante
5126	80318169	gymnogomphe	13	1e-05	sortante
5127	80318170	gymnure	13	1e-05	sortante
5128	80318178	carcinoïde	13	1e-05	sortante
5129	80318179	catarrhinin	13	1e-05	sortante
5130	80318183	chlamyphore	13	1e-05	sortante
5131	80318184	cirquinson	13	1e-05	sortante
5132	80318185	crangon	13	1e-05	sortante
5133	80318188	phocène	13	1e-05	sortante
5134	80318189	priapule	13	1e-05	sortante
5135	80318190	protée	13	1e-05	sortante
5136	80318191	ptérope	13	1e-05	sortante
5137	111969976	rainette grillon boréale	13	1e-05	sortante
5138	111969977	rainette grillon	13	1e-05	sortante
5139	111969978	roussette de l'île Panay	13	1e-05	sortante
5140	111969979	murins	13	1e-05	sortante
5141	111969980	tigre qui pleure	13	1e-05	sortante
5142	111969981	Monasa flavirostris	13	1e-05	sortante
5143	111969982	Psilopogon viridis	13	1e-05	sortante
5144	111969983	Monasa atra	13	1e-05	sortante
5145	111969984	Psilopogon lineatus	13	1e-05	sortante
5146	111969985	Scolopax rosenbergii	13	1e-05	sortante
5147	111969986	Scolopax mira	13	1e-05	sortante
5148	111969987	Psilopogon asiaticus	13	1e-05	sortante
5149	111969988	Nonnula frontalis	13	1e-05	sortante
5150	111969989	Gallinago andina	13	1e-05	sortante
5151	111969990	Psilopogon haemacephalus	13	1e-05	sortante
5152	111969991	Limnodromus scolopaceus	13	1e-05	sortante
5153	111969992	Nonnula amaurocephala	13	1e-05	sortante
5154	111969993	Gallinago nemoricola	13	1e-05	sortante
5155	111969994	Nonnula sclateri	13	1e-05	sortante
5156	111969995	Nonnula rubecula	13	1e-05	sortante
5157	111969996	Données insuffisantes	13	1e-05	sortante
5158	111969997	Erythrotriorchis buergersi	13	1e-05	sortante
5159	111969998	Limnodromus semipalmatus	13	1e-05	sortante
